text,category,query_length,label
It seems that the rate I got is incorrect.,card_payment_wrong_exchange_rate,42,18
I exchanged Russian rubles for British pounds today and got less than I expected. Was exchange rate correct?,card_payment_wrong_exchange_rate,108,18
Was I charged more than I should of been for a currency exchange?,card_payment_wrong_exchange_rate,65,18
What do i do if the exchange rate was wrong for the item i bought overseas?,card_payment_wrong_exchange_rate,75,18
My client was converting their Russian ruble into UK pound currency when they noticed their bill was much too high for the exchange. What happened?,card_payment_wrong_exchange_rate,147,18
I have been overcharged. I just changed over Russian Ruble to UK pounds and it was too much. It seems something was wrong with my exchange.,card_payment_wrong_exchange_rate,139,18
What is your exchange rate between UK pounds and Russian rubles for my last transaction,card_payment_wrong_exchange_rate,87,18
I think there was an error in your exchange rate.,card_payment_wrong_exchange_rate,49,18
The exchange rate was not correct for the item I bought.,card_payment_wrong_exchange_rate,56,18
I noticed an extra charge on the purchase that I made last Saturday on my account. Can you see if I received the correct exchange rate?,card_payment_wrong_exchange_rate,135,18
My exchange seems to have something wrong with it. I changed over Russian Ruble to UK pounds and it appears I was charged way more than I was supposed to be.,card_payment_wrong_exchange_rate,157,18
The correct exchange rate wasn't given to me for an item I purchased.,card_payment_wrong_exchange_rate,69,18
"I bought something in another currency, but the exchange rate was incorrect.",card_payment_wrong_exchange_rate,76,18
the exchange rate is wrong from something I got in another country,card_payment_wrong_exchange_rate,66,18
"The exchange rate given to me after a purchase, was incorrect",card_payment_wrong_exchange_rate,61,18
My card payment has the wrong exchange rate,card_payment_wrong_exchange_rate,43,18
I have been charged way to much so something is apparently wrong with my exchange. I changed Russian Ruble into UK pounds.,card_payment_wrong_exchange_rate,122,18
Why is the exchange rate different from what I expected?,card_payment_wrong_exchange_rate,56,18
The exchange rate you are using is really bad.This can't be the official interbank exchange rate.,card_payment_wrong_exchange_rate,97,18
Please check the exchange rate for my payment last Saturday. I believe I have been overcharged.,card_payment_wrong_exchange_rate,95,18
Why was I charged extra on my last UK pound to Russian ruble exchange?,card_payment_wrong_exchange_rate,70,18
The wrong exchange rate was used when I purchased an item.,card_payment_wrong_exchange_rate,58,18
Why was the wrong rate applied when I bought something in a different currency?,card_payment_wrong_exchange_rate,79,18
I bought something abroad and the exchange rate applied is wrong,card_payment_wrong_exchange_rate,64,18
An item I bought had the wrong exchange rate applied.,card_payment_wrong_exchange_rate,53,18
I think the rate that was applied to my purchase using foreign currency is wrong. Help!,card_payment_wrong_exchange_rate,87,18
Why was my exchange rate a different amount than usual?,card_payment_wrong_exchange_rate,55,18
I want to change the wrong exchange rate.,card_payment_wrong_exchange_rate,41,18
I recently bought something abroad but the exchange rate is incorrect. Why?,card_payment_wrong_exchange_rate,75,18
"The exchange rate you're using is terrible - this can't be the official interbank exchange rate, can it?",card_payment_wrong_exchange_rate,104,18
I did not receive the correct amount for the exchange rate.,card_payment_wrong_exchange_rate,59,18
"I guess exchange rate for my payment was not correct, as i charged extra on the last saturday.",card_payment_wrong_exchange_rate,94,18
The exchange rate for my payment last Saturday must be wrong because I was charged extra.,card_payment_wrong_exchange_rate,89,18
Are you sure this is the interbank exchange rate? This rate is really bad.,card_payment_wrong_exchange_rate,74,18
The exchange rate you are using is really bad. This can't possibly be the official interbank exchange rate.,card_payment_wrong_exchange_rate,107,18
I believe you charged me too much to exchange my money,card_payment_wrong_exchange_rate,54,18
"I changed the currency, but why is it costing more?",card_payment_wrong_exchange_rate,51,18
Why was the exchange wrong for the item I purchased?,card_payment_wrong_exchange_rate,52,18
"I made an international purchase, but the exchange rate was wrong",card_payment_wrong_exchange_rate,65,18
My purchase used the wrong exchange rate,card_payment_wrong_exchange_rate,40,18
"I have been charged to much for the object I bought when abroad, the exchange rate seems to be wrong.",card_payment_wrong_exchange_rate,101,18
I made a purchase and was charged at the wrong foreign exchange rate.,card_payment_wrong_exchange_rate,69,18
I think that the exchange rate was wrong for the payment made last Saturday - I was charged extra.,card_payment_wrong_exchange_rate,98,18
Why is the exchange rate for my payment incorrect?,card_payment_wrong_exchange_rate,50,18
Your foreign exchange rate is wrong.,card_payment_wrong_exchange_rate,36,18
It looks like the exchange rates on my card payment are wrong,card_payment_wrong_exchange_rate,61,18
There's an error with the rate that is charged.,card_payment_wrong_exchange_rate,47,18
I bought an item at the wrong exchange rate.,card_payment_wrong_exchange_rate,44,18
I think the exchange rate on my card payment is incorrect.,card_payment_wrong_exchange_rate,58,18
I bought an item that I was charged a different exchange rate for.,card_payment_wrong_exchange_rate,66,18
I am not receiving the correct exchange rate on my card.,card_payment_wrong_exchange_rate,56,18
When I purchased a product in another country the currency exchange was incorrect.,card_payment_wrong_exchange_rate,82,18
The exchange rate used on your app is really bad. I'm considering closing my account because of it.,card_payment_wrong_exchange_rate,99,18
I think I was charged extra on my payment on last Saturday.  Maybe the exchange rate was wrong?  I'd like a refund.,card_payment_wrong_exchange_rate,115,18
I received the wrong exchange rate for an item i bought.,card_payment_wrong_exchange_rate,56,18
Are you ripping people off with the exchange rate?  It can't be that atrocious between banks.,card_payment_wrong_exchange_rate,93,18
I don't think the charges made when I had currency exchanged are right.,card_payment_wrong_exchange_rate,71,18
Why am I being charged the wrong currency exchange when I purchased something abroad?,card_payment_wrong_exchange_rate,85,18
The exchange rate for my card payment doesn't seem right.,card_payment_wrong_exchange_rate,57,18
"When I bought something abroad, the exchange rate was wrong.",card_payment_wrong_exchange_rate,60,18
I didn't receive the correct exchange rate for an item that I bought.,card_payment_wrong_exchange_rate,69,18
Why is the exchange rate on my card wrong?,card_payment_wrong_exchange_rate,42,18
I am being charged the wrong amount on my card.,card_payment_wrong_exchange_rate,47,18
The exchange rate is incorrect on an item I recently purchased in a foreign country.,card_payment_wrong_exchange_rate,84,18
The exchange rate is incorrect for something I bought,card_payment_wrong_exchange_rate,53,18
My payment had a wrong exchange rate.,card_payment_wrong_exchange_rate,37,18
The exchange rate for my electronic payment is incorrect.,card_payment_wrong_exchange_rate,57,18
Why was I charged a higher exchange rate when I bought something abroad?,card_payment_wrong_exchange_rate,72,18
Why didn't I receive the correct exchange rate for an item that I purchased?,card_payment_wrong_exchange_rate,76,18
Why is the exchange rate on my card payment different than I expected?,card_payment_wrong_exchange_rate,70,18
My rate of exchange was wrong.,card_payment_wrong_exchange_rate,30,18
I recently bought something in foreign currency and I am unsure of the exchange rate. Is this rate applied correctly?,card_payment_wrong_exchange_rate,117,18
